id	description	type	source	language
INBO_RL_CAR_2008_VAL_376	woodlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_376	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_376	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_376	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_376	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_376	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_377	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_377	marshes	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_377	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_377	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_377	sedentary	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_377	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_377	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_378	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_378	heathlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_378	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_378	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_378	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_378	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_378	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_379	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_379	marshes	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_379	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_379	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_379	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_379	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_379	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_38	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_38	eurytopic	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_38	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_38	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_38	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_38	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_38	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_380	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_380	woodlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_380	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_380	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_380	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_380	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_380	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_381	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_381	woodlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_381	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_381	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_381	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_381	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_381	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_382	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_382	agriculture	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_382	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_382	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_382	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_382	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_382	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_39	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_39	eurytopic	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_39	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_39	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_39	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_39	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_39	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_4	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_4	woodlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_4	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_4	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_4	sedentary	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_4	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_4	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_40	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_40	grasslands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_40	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_40	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_40	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_40	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_40	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_41	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_41	eurytopic	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_41	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_41	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_41	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_41	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_41	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_42	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_42	woodlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_42	heathlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_42	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_42	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_42	sedentary	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_42	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_42	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_43	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_43	eurytopic	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_43	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_43	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_43	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_43	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_43	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_44	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_44	running waters	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_44	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_44	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_44	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_44	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_44	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_45	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_45	shrubs	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_45	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_45	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_45	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_45	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_45	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_46	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_46	grasslands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_46	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_46	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_46	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_46	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_46	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_47	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_47	salt marshes	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_47	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_47	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_47	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_47	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_47	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_48	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_48	grasslands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_48	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_48	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_48	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_48	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_48	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_49	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_49	dunes	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_49	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_49	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_49	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_49	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_49	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_5	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_5	heathlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_5	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_5	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_5	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_5	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_5	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_50	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_50	heathlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_50	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_50	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_50	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_50	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_50	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_51	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_51	grasslands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_51	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_51	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_51	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_51	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_51	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_52	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_52	heathlands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_52	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_52	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_52	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_52	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_52	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_53	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_53	eurytopic	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_53	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_53	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_53	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_53	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_53	eutrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_54	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_54	grasslands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_54	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_54	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_54	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_54	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_54	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_55	terrestrial	biome	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_55	grasslands	biotope	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_55	shortlived	lifespan	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_55	non cuddly	cuddliness	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_55	mobile	mobility	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_55	invertebrate	spine	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
INBO_RL_CAR_2008_VAL_55	oligotrophic	nutrient level	Desender et al. (2008a) | Homburg et al. (2014) | Turin (2000)	en
