speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
2501774,"Paulodora contorta (Schockaert & Karling, 1975) Artois & Schockaert, 1998",SPECIES,ACCEPTED,Animalia,"5233258: Polycystis contorta Schockaert & Karling, 1975"
2502124,"Itaipusa karlingi Mack-Fira, 1968",SPECIES,ACCEPTED,Animalia,"2502124: Itaipusa karlingi Mack-Fira, 1968"
2502172,"Brunetia camarguensis (Brunet, 1965) Karling, 1980",SPECIES,ACCEPTED,Animalia,"2502173: Utsurus camarguensis Brunet, 1965"
2502192,"Utelga pseudoheinckei Karling, 1980",SPECIES,ACCEPTED,Animalia,"2502192: Utelga pseudoheinckei Karling, 1980"
2502563,"Archilina endostyla Ax, 1959",SPECIES,ACCEPTED,Animalia,"2502563: Archilina endostyla Ax, 1959"
2502886,"Polycelis nigra (Müller, 1774)",SPECIES,ACCEPTED,Animalia,"2502886: Polycelis nigra (Müller, 1774)"
2503645,"Tylodelphys clavata (von Nordmann, 1832) Diesing, 1850",SPECIES,ACCEPTED,Animalia,"2503645: Tylodelphys clavata (von Nordmann, 1832) Diesing, 1850"
2505569,"Apophallus donicus (Skrjabin & Lindtrop, 1919) Price, 1931",SPECIES,ACCEPTED,Animalia,"2505569: Apophallus donicus (Skrjabin & Lindtrop, 1919) Price, 1931 | 10256072: BOLD:AAV0716"
2513031,Entorrhiza cypericola (Magnus) C.A.Weber,SPECIES,ACCEPTED,Fungi,"2513031: Entorrhiza cypericola (Magnus) C.A.Weber | 8413797: Entorrhiza cypericola (Magnus) Webber, 1884"
2513079,Doassansia sagittariae (Fuckel) J.C.Fisch.,SPECIES,ACCEPTED,Fungi,2513079: Doassansia sagittariae (Fuckel) J.C.Fisch.
2513089,Tracya hydrocharidis Lagerh.,SPECIES,ACCEPTED,Fungi,2513089: Tracya hydrocharidis Lagerh.
2513208,Exobasidium rhododendri (Fuckel) C.E.Cramer,SPECIES,ACCEPTED,Fungi,2513208: Exobasidium rhododendri (Fuckel) C.E.Cramer
2513378,Tilletia holci (Westend.) J.Schröt.,SPECIES,ACCEPTED,Fungi,2513378: Tilletia holci (Westend.) J.Schröt.
2513389,Tilletia sphaerococca A.A.Fisch.Waldh.,SPECIES,ACCEPTED,Fungi,2513389: Tilletia sphaerococca A.A.Fisch.Waldh.
2513421,Tilletia bromi (Brockm.) Brockm.,SPECIES,ACCEPTED,Fungi,7620875: Tilletia bromi (Brockm.) Nannf.
2513450,Tilletia sterilis Ule,SPECIES,ACCEPTED,Fungi,2513450: Tilletia sterilis Ule
2513473,Tilletia controversa J.G.Kühn,SPECIES,ACCEPTED,Fungi,2513473: Tilletia controversa J.G.Kühn
2513520,"Jamesdicksonia dactylidis (Pass.) R.Bauer, Begerow, A.Nagler & Oberw.",SPECIES,ACCEPTED,Fungi,"2513520: Jamesdicksonia dactylidis (Pass.) R.Bauer, Begerow, A.Nagler & Oberw."
2513571,Entyloma chrysosplenii J.Schröt.,SPECIES,ACCEPTED,Fungi,10913756: Entyloma chrysosplenii (Berk. & Broome) J.Schröt.
2513576,Entyloma ficariae A.A.Fisch.Waldh.,SPECIES,ACCEPTED,Fungi,2513576: Entyloma ficariae A.A.Fisch.Waldh.
2513587,Entyloma fergussonii (Berk. & Broome) Plowr.,SPECIES,ACCEPTED,Fungi,2513587: Entyloma fergussonii (Berk. & Broome) Plowr.
2513594,Entyloma eryngii (Corda) de Bary,SPECIES,ACCEPTED,Fungi,2513594: Entyloma eryngii (Corda) de Bary
2513597,Entyloma dahliae Syd. & P.Syd.,SPECIES,ACCEPTED,Fungi,2513597: Entyloma dahliae Syd. & P.Syd.
2513606,Entyloma helosciadii Magnus,SPECIES,ACCEPTED,Fungi,2513606: Entyloma helosciadii Magnus
2513609,Entyloma calendulae (Oudem.) de Bary,SPECIES,ACCEPTED,Fungi,2513609: Entyloma calendulae (Oudem.) de Bary
2513617,Entyloma picridis Rostr.,SPECIES,ACCEPTED,Fungi,2513617: Entyloma picridis Rostr.
2513627,Entyloma achilleae Magnus,SPECIES,ACCEPTED,Fungi,2513627: Entyloma achilleae Magnus
2513635,Entyloma linariae J.Schröt.,SPECIES,ACCEPTED,Fungi,2513635: Entyloma linariae J.Schröt.
2513641,Entyloma microsporum J.Schröt.,SPECIES,ACCEPTED,Fungi,2513641: Entyloma microsporum J.Schröt.
2513649,Entyloma ranunculi-repentis Sternon,SPECIES,ACCEPTED,Fungi,2513649: Entyloma ranunculi-repentis Sternon
2513658,Entyloma matricariae Rostr.,SPECIES,ACCEPTED,Fungi,2513658: Entyloma matricariae Rostr.
2513665,Entyloma gaillardianum Vánky,SPECIES,ACCEPTED,Fungi,2513665: Entyloma gaillardianum Vánky
2513680,Entyloma serotinum J.Schröt.,SPECIES,ACCEPTED,Fungi,2513680: Entyloma serotinum J.Schröt.
2513709,Stereum rameale (Schwein.) Burt,SPECIES,ACCEPTED,Fungi,2513709: Stereum rameale (Schwein.) Burt
2513841,Coleosporium telekiae Thüm.,SPECIES,ACCEPTED,Fungi,2513841: Coleosporium telekiae Thüm.
2513860,Coleosporium senecionis (Pers.) Fr.,SPECIES,ACCEPTED,Fungi,2513860: Coleosporium senecionis (Pers.) Fr.
2513862,Coleosporium sonchi (F.Strauss) Lév.,SPECIES,ACCEPTED,Fungi,2513862: Coleosporium sonchi (F.Strauss) Lév.
2513894,Coleosporium euphrasiae (Schumach.) G.Winter,SPECIES,ACCEPTED,Fungi,2513898: Coleosporium rhinanthacearum (DC.) Lév.
2513896,Coleosporium campanulae (Pers.) Lév.,SPECIES,ACCEPTED,Fungi,2513896: Coleosporium campanulae (Pers.) Lév.
2514368,Puccinia poarum Nielsen,SPECIES,ACCEPTED,Fungi,2514368: Puccinia poarum Nielsen
2514386,Puccinia montana Fuckel,SPECIES,ACCEPTED,Fungi,2514386: Puccinia montana Fuckel
2514501,Puccinia graminis Pers.,SPECIES,ACCEPTED,Fungi,2514501: Puccinia graminis Pers.
2514679,Puccinia malvacearum Bertero ex Mont.,SPECIES,ACCEPTED,Fungi,2514679: Puccinia malvacearum Bertero ex Mont.
2514774,Puccinia coronata Corda,SPECIES,ACCEPTED,Fungi,2514774: Puccinia coronata Corda
2514832,Puccinia iridis Wallr.,SPECIES,ACCEPTED,Fungi,2514832: Puccinia iridis Wallr.
2514872,Puccinia circaeae Pers.,SPECIES,ACCEPTED,Fungi,2514872: Puccinia circaeae Pers.
2514876,Puccinia punctata Link,SPECIES,ACCEPTED,Fungi,2514876: Puccinia punctata Link
2514887,Puccinia menthae Pers.,SPECIES,ACCEPTED,Fungi,2514887: Puccinia menthae Pers.
2514909,Puccinia bupleuri F.Rudolphi,SPECIES,ACCEPTED,Fungi,2514909: Puccinia bupleuri F.Rudolphi
2514997,Puccinia conii (F.Strauss) Fuckel,SPECIES,ACCEPTED,Fungi,2514997: Puccinia conii (F.Strauss) Fuckel
2515123,Puccinia behenis G.H.Otth,SPECIES,ACCEPTED,Fungi,2515123: Puccinia behenis G.H.Otth
2515139,Puccinia thlaspeos Ficinus & C.Schub.,SPECIES,ACCEPTED,Fungi,2515139: Puccinia thlaspeos Ficinus & C.Schub.
2515166,Puccinia scirpi DC.,SPECIES,ACCEPTED,Fungi,2515166: Puccinia scirpi DC.
2515256,Puccinia cnici H.Mart.,SPECIES,ACCEPTED,Fungi,2515256: Puccinia cnici H.Mart.
2515306,Puccinia nitida (F.Strauss) Barclay,SPECIES,ACCEPTED,Fungi,8393811: Puccinia nitida (F.Strauss) Röhl.
2515392,Puccinia violae (Schumach.) DC.,SPECIES,ACCEPTED,Fungi,2515392: Puccinia violae (Schumach.) DC.
2515420,Puccinia xanthii Schwein.,SPECIES,ACCEPTED,Fungi,2515420: Puccinia xanthii Schwein.
2515437,Puccinia podospermi DC.,SPECIES,ACCEPTED,Fungi,2515437: Puccinia podospermi DC.
2515448,Puccinia cancellata (Durieu & Mont.) Sacc. & Roum.,SPECIES,ACCEPTED,Fungi,2515448: Puccinia cancellata (Durieu & Mont.) Sacc. & Roum.
2515453,Puccinia chrysanthemi Roze,SPECIES,ACCEPTED,Fungi,2515453: Puccinia chrysanthemi Roze | 8343187: Puccinia absinthii DC.
2515591,Uromyces dianthi (Pers.) Niessl,SPECIES,ACCEPTED,Fungi,2515591: Uromyces dianthi (Pers.) Niessl
2515609,Uromyces galegae Sacc.,SPECIES,ACCEPTED,Fungi,2515609: Uromyces galegae Sacc.
2515715,Uromyces aconiti Fuckel,SPECIES,ACCEPTED,Fungi,2515715: Uromyces aconiti Fuckel
2515763,Uromyces ciceris-arietini (Grognot) Jacz. & G.Boyer,SPECIES,ACCEPTED,Fungi,2515763: Uromyces ciceris-arietini (Grognot) Jacz. & G.Boyer
2515871,"Uromyces limonii (DC.) Lév., 1849",SPECIES,ACCEPTED,Fungi,"2515871: Uromyces limonii (DC.) Lév., 1849"
2515881,Uromyces rumicis (Schumach.) G.Winter,SPECIES,ACCEPTED,Fungi,2515881: Uromyces rumicis (Schumach.) G.Winter
2515932,Uromyces tinctoriicola Magnus,SPECIES,ACCEPTED,Fungi,2515932: Uromyces tinctoriicola Magnus
2515938,Uromyces pisi-sativi (Pers.) Liro,SPECIES,ACCEPTED,Fungi,8231367: Uromyces pisi (DC.) G.H.Otth | 9761074: Uromyces punctatus J.Schröt.
2516051,Uromyces inaequialtus Lasch,SPECIES,ACCEPTED,Fungi,2516051: Uromyces inaequialtus Lasch
2516053,Uromyces aecidiiformis (F.Strauss) C.C.Rees,SPECIES,ACCEPTED,Fungi,2516053: Uromyces aecidiiformis (F.Strauss) C.C.Rees
2516438,Tranzschelia anemones (Pers.) Nannf.,SPECIES,ACCEPTED,Fungi,2516438: Tranzschelia anemones (Pers.) Nannf.
2516514,Phragmidium tuberculatum Jul.Müll.,SPECIES,ACCEPTED,Fungi,2516514: Phragmidium tuberculatum Jul.Müll.
2516897,Pucciniastrum epilobii (Pers.) G.H.Otth,SPECIES,ACCEPTED,Fungi,2516897: Pucciniastrum epilobii (Pers.) G.H.Otth
2516908,Pucciniastrum agrimoniae (Dietel) Tranzschel,SPECIES,ACCEPTED,Fungi,2516908: Pucciniastrum agrimoniae (Dietel) Tranzschel
2516951,Pucciniastrum circaeae (Schumach.) Speg.,SPECIES,ACCEPTED,Fungi,2516951: Pucciniastrum circaeae (Schumach.) Speg.
2516979,Hyalopsora aspidiotus (Peck) Magnus,SPECIES,ACCEPTED,Fungi,2516979: Hyalopsora aspidiotus (Peck) Magnus
2517105,Triphragmium filipendulae (Lasch) Pass.,SPECIES,ACCEPTED,Fungi,2517105: Triphragmium filipendulae (Lasch) Pass.
2517156,Triphragmiopsis isopyri (Moug. & Nestl.) Tranzschel,SPECIES,ACCEPTED,Fungi,2517156: Triphragmiopsis isopyri (Moug. & Nestl.) Tranzschel
2518684,Schizopora paradoxa (Schrad.) Donk,SPECIES,ACCEPTED,Fungi,2518696: Xylodon paradoxus (Schrad.) Chevall.
2518744,Hyphodontia alienata (S.Lundell) J.Erikss.,SPECIES,ACCEPTED,Fungi,5237501: Kneiffiella alienata (S.Lundell) Jülich & Stalpers
2518772,Hyphodontia barba-jovis (Bull.) J.Erikss.,SPECIES,ACCEPTED,Fungi,5237516: Kneiffiella barba-jovis (Bull.) P.Karst.
2518795,Hyphodontia abieticola (Bourdot & Galzin) J.Erikss.,SPECIES,ACCEPTED,Fungi,5237522: Kneiffiella abieticola (Bourdot & Galzin) Jülich & Stalpers
2518931,Hyphodontia curvispora J.Erikss. & Hjortstam,SPECIES,ACCEPTED,Fungi,5237578: Kneiffiella curvispora (J.Erikss. & Hjortstam) Jülich & Stalpers
2518950,Hyphodontia arguta (Fr.) J.Erikss.,SPECIES,ACCEPTED,Fungi,2518950: Hyphodontia arguta (Fr.) J.Erikss.
2518963,Hyphodontia pallidula (Bres.) J.Erikss.,SPECIES,ACCEPTED,Fungi,2518963: Hyphodontia pallidula (Bres.) J.Erikss.
2518983,Hyphodontia spathulata (Schrad.) Parmasto,SPECIES,ACCEPTED,Fungi,2518987: Xylodon spathulatus (Schrad.) Kuntze
2519039,Alutaceodontia alutacea (Fr.) Hjortstam & Ryvarden,SPECIES,ACCEPTED,Fungi,5237616: Kneiffiella alutacea (Fr.) Jülich & Stalpers
2519770,Hymenochaete rubiginosa (Dicks.) Lév.,SPECIES,ACCEPTED,Fungi,2519770: Hymenochaete rubiginosa (Dicks.) Lév.
2520205,Phellinus pomaceus (Pers.) Maire,SPECIES,ACCEPTED,Fungi,2520205: Phellinus pomaceus (Pers.) Maire
2520502,Fuscoporia torulosa (Pers.) T.Wagner & M.Fisch.,SPECIES,ACCEPTED,Fungi,2520502: Fuscoporia torulosa (Pers.) T.Wagner & M.Fisch.
2520519,Phellinus gilvus (Schwein.) Pat.,SPECIES,ACCEPTED,Fungi,2520543: Fuscoporia gilva (Schwein.) T.Wagner & M.Fisch.
2521101,Inonotus cuticularis (Bull.) P.Karst.,SPECIES,ACCEPTED,Fungi,2521101: Inonotus cuticularis (Bull.) P.Karst.
2521391,Clavariadelphus pistillaris (L.) Donk,SPECIES,ACCEPTED,Fungi,2521391: Clavariadelphus pistillaris (L.) Donk
2522091,Sebacina incrustans (Pers.) Tul. & C.Tul.,SPECIES,ACCEPTED,Fungi,2522091: Sebacina incrustans (Pers.) Tul. & C.Tul.
2522896,Thelephora anthocephala (Bull.) Fr.,SPECIES,ACCEPTED,Fungi,2522896: Thelephora anthocephala (Bull.) Fr.
2523052,Brevicellicium olivascens (Bres.) K.H.Larss. & Hjortstam,SPECIES,ACCEPTED,Fungi,2523052: Brevicellicium olivascens (Bres.) K.H.Larss. & Hjortstam
2523105,Trechispora hymenocystis (Berk. & Broome) K.H.Larss.,SPECIES,ACCEPTED,Fungi,2523105: Trechispora hymenocystis (Berk. & Broome) K.H.Larss.
2523119,Trechispora stevensonii (Berk. & Broome) K.H.Larss.,SPECIES,ACCEPTED,Fungi,2523119: Trechispora stevensonii (Berk. & Broome) K.H.Larss.
2523127,Trechispora cohaerens (Schwein.) Jülich & Stalpers,SPECIES,ACCEPTED,Fungi,2523127: Trechispora cohaerens (Schwein.) Jülich & Stalpers
2523138,Trechispora farinacea (Pers.) Liberta,SPECIES,ACCEPTED,Fungi,2523138: Trechispora farinacea (Pers.) Liberta
2523162,Trechispora nivea (Pers.) K.H.Larss.,SPECIES,ACCEPTED,Fungi,2523166: Trechispora hypoleucum (Berk. & Broome) K.H.Larss.
2523196,Trechispora incisa K.H.Larss.,SPECIES,ACCEPTED,Fungi,2523196: Trechispora incisa K.H.Larss.
2523203,Sphaerobasidium subinvisibile Liberta,SPECIES,ACCEPTED,Fungi,2523203: Sphaerobasidium subinvisibile Liberta
2523214,Subulicystidium longisporum (Pat.) Parmasto,SPECIES,ACCEPTED,Fungi,2523214: Subulicystidium longisporum (Pat.) Parmasto
2523232,Sistotremastrum suecicum Litsch. ex J.Erikss.,SPECIES,ACCEPTED,Fungi,2523232: Sistotremastrum suecicum Litsch. ex J.Erikss.
2523234,Sistotremastrum niveocremeum (Höhn. & Litsch.) J.Erikss.,SPECIES,ACCEPTED,Fungi,2523234: Sistotremastrum niveocremeum (Höhn. & Litsch.) J.Erikss.
2523300,Resinicium bicolor (Alb. & Schwein.) Parmasto,SPECIES,ACCEPTED,Fungi,2523300: Resinicium bicolor (Alb. & Schwein.) Parmasto
2523664,Peniophorella praetermissa (P.Karst.) K.H.Larss.,SPECIES,ACCEPTED,Fungi,2523664: Peniophorella praetermissa (P.Karst.) K.H.Larss.
2524103,Phallus hadriani Vent.,SPECIES,ACCEPTED,Fungi,2524103: Phallus hadriani Vent.
2524265,Gyroporus cyanescens (Bull.) Quél.,SPECIES,ACCEPTED,Fungi,2524265: Gyroporus cyanescens (Bull.) Quél.
2524513,Leccinum aurantiacum (Bull.) Gray,SPECIES,ACCEPTED,Fungi,2524513: Leccinum aurantiacum (Bull.) Gray
2525209,Ceraceomyces serpens (Tode) Ginns,SPECIES,ACCEPTED,Fungi,2525209: Ceraceomyces serpens (Tode) Ginns
2525235,Ceraceomyces crispatus (O.F.Müll.) Rauschert,SPECIES,ACCEPTED,Fungi,7241276: Merulius porinoides Fr.
2525299,Amyloxenasma allantosporum (Oberw.) Hjortstam & Ryvarden,SPECIES,ACCEPTED,Fungi,2525299: Amyloxenasma allantosporum (Oberw.) Hjortstam & Ryvarden
2526530,Pleurotus ostreatus (Jacq.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2526530: Pleurotus ostreatus (Jacq.) P.Kumm.
2526698,Panaeolina foenisecii (Pers.) Maire,SPECIES,ACCEPTED,Fungi,2526702: Panaeolus foenisecii (Pers.) J.Schröt.
2526861,Mycena acicula (Schaeff.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2526861: Mycena acicula (Schaeff.) P.Kumm.
2526880,Mycena galericulata (Scop.) Gray,SPECIES,ACCEPTED,Fungi,2526880: Mycena galericulata (Scop.) Gray
2526904,Mycena corticola (Pers.) Gray,SPECIES,ACCEPTED,Fungi,2526904: Mycena corticola (Pers.) Gray
2527135,Mycena sanguinolenta (Alb. & Schwein.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2527135: Mycena sanguinolenta (Alb. & Schwein.) P.Kumm.
2527219,Mycena pura (Pers.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2527219: Mycena pura (Pers.) P.Kumm.
2527302,Xeromphalina campanella (Batsch) Kühner & Maire,SPECIES,ACCEPTED,Fungi,2527302: Xeromphalina campanella (Batsch) Kühner & Maire
2527925,Inocybe mixtilis (Britzelm.) Sacc.,SPECIES,ACCEPTED,Fungi,2527925: Inocybe mixtilis (Britzelm.) Sacc.
2527952,Inocybe asterospora Quél.,SPECIES,ACCEPTED,Fungi,2527952: Inocybe asterospora Quél.
2528005,Inocybe pusio P.Karst.,SPECIES,ACCEPTED,Fungi,2528005: Inocybe pusio P.Karst.
2528110,Inocybe godeyi Gillet,SPECIES,ACCEPTED,Fungi,2528110: Inocybe godeyi Gillet
2529014,Cortinarius trivialis J.E.Lange,SPECIES,ACCEPTED,Fungi,2529014: Cortinarius trivialis J.E.Lange
2529040,Cortinarius violaceus (L.) Gray,SPECIES,ACCEPTED,Fungi,2529040: Cortinarius violaceus (L.) Gray
2529412,Cortinarius delibutus Fr.,SPECIES,ACCEPTED,Fungi,2529412: Cortinarius delibutus Fr.
2530926,Laccaria laccata (Scop.) Cooke,SPECIES,ACCEPTED,Fungi,2530926: Laccaria laccata (Scop.) Cooke
2530983,Laccaria amethystina Cooke,SPECIES,ACCEPTED,Fungi,2530983: Laccaria amethystina Cooke
2531012,Fistulina hepatica (Schaeff.) With.,SPECIES,ACCEPTED,Fungi,2531012: Fistulina hepatica (Schaeff.) With.
2531124,Clitocybe odora (Bull.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2531124: Clitocybe odora (Bull.) P.Kumm.
2531315,Tricholosporum goniospermum (Bres.) Guzmán ex T.J.Baroni,SPECIES,ACCEPTED,Fungi,2531315: Tricholosporum goniospermum (Bres.) Guzmán ex T.J.Baroni
2532179,Resupinatus trichotis (Pers.) Singer,SPECIES,ACCEPTED,Fungi,2532179: Resupinatus trichotis (Pers.) Singer
2532395,Cantharellula umbonata (J.F.Gmel.) Singer,SPECIES,ACCEPTED,Fungi,2532395: Cantharellula umbonata (J.F.Gmel.) Singer
2532835,"Arrhenia epichysium (Pers.) Redhead, Lutzoni, Moncalvo & Vilgalys",SPECIES,ACCEPTED,Fungi,"2532835: Arrhenia epichysium (Pers.) Redhead, Lutzoni, Moncalvo & Vilgalys"
2532944,Chondrostereum purpureum (Pers.) Pouzar,SPECIES,ACCEPTED,Fungi,2532944: Chondrostereum purpureum (Pers.) Pouzar
2533009,Hebeloma laterinum (Batsch) Vesterh.,SPECIES,ACCEPTED,Fungi,2533009: Hebeloma laterinum (Batsch) Vesterh.
2533359,Stropharia aeruginosa (Curtis) Quél.,SPECIES,ACCEPTED,Fungi,2533359: Stropharia aeruginosa (Curtis) Quél.
2533424,Hypholoma lateritium (Schaeff.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2533424: Hypholoma lateritium (Schaeff.) P.Kumm.
2533439,Hypholoma capnoides (Fr.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2533439: Hypholoma capnoides (Fr.) P.Kumm.
2533962,Kuehneromyces mutabilis (Schaeff.) Singer & A.H.Sm.,SPECIES,ACCEPTED,Fungi,2533962: Kuehneromyces mutabilis (Schaeff.) Singer & A.H.Sm.
2534102,Pholiota aurivella (Batsch) P.Kumm.,SPECIES,ACCEPTED,Fungi,2534102: Pholiota aurivella (Batsch) P.Kumm.
2534205,Pholiota squarrosa (Vahl) P.Kumm.,SPECIES,ACCEPTED,Fungi,2534205: Pholiota squarrosa (Vahl) P.Kumm.
2534216,Pholiota lucifera (Lasch) Quél.,SPECIES,ACCEPTED,Fungi,2534216: Pholiota lucifera (Lasch) Quél.
2534267,Pholiota limonella (Peck) Sacc.,SPECIES,ACCEPTED,Fungi,2534267: Pholiota limonella (Peck) Sacc.
2534278,Pholiota tuberculosa (Schaeff.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2534278: Pholiota tuberculosa (Schaeff.) P.Kumm.
2534578,"Coprinellus micaceus (Bull.) Vilgalys, Hopple & Jacq.Johnson",SPECIES,ACCEPTED,Fungi,"2534578: Coprinellus micaceus (Bull.) Vilgalys, Hopple & Jacq.Johnson"
2534625,Coprinellus disseminatus (Pers.) J.E.Lange,SPECIES,ACCEPTED,Fungi,2534625: Coprinellus disseminatus (Pers.) J.E.Lange
2535084,Psathyrella pseudogracilis (Romagn.) M.M.Moser,SPECIES,ACCEPTED,Fungi,2535084: Psathyrella pseudogracilis (Romagn.) M.M.Moser
2535193,Bovista plumbea Pers.,SPECIES,ACCEPTED,Fungi,2535193: Bovista plumbea Pers.
2535211,Bovista pusilla (Batsch) Pers.,SPECIES,ACCEPTED,Fungi,3215382: Lycoperdon pusillum Batsch
2535286,Montagnea arenaria (DC.) Zeller,SPECIES,ACCEPTED,Fungi,2535286: Montagnea arenaria (DC.) Zeller
2535788,Leucoagaricus nympharum (Kalchbr.) Bon,SPECIES,ACCEPTED,Fungi,2535788: Leucoagaricus nympharum (Kalchbr.) Bon
2536058,Calvatia gigantea (Batsch) Lloyd,SPECIES,ACCEPTED,Fungi,2536058: Calvatia gigantea (Batsch) Lloyd
2536707,Macrolepiota mastoidea (Fr.) Singer,SPECIES,ACCEPTED,Fungi,2536707: Macrolepiota mastoidea (Fr.) Singer
2536891,Armillaria mellea (Vahl) P.Kumm.,SPECIES,ACCEPTED,Fungi,2536891: Armillaria mellea (Vahl) P.Kumm.
2537081,Mucidula mucida (Schrad.) Pat.,SPECIES,ACCEPTED,Fungi,5243647: Oudemansiella mucida (Schrad.) Höhn.
2537222,Marasmius torquescens Quél.,SPECIES,ACCEPTED,Fungi,2537222: Marasmius torquescens Quél.
2537250,Marasmius oreades (Bolton) Fr.,SPECIES,ACCEPTED,Fungi,2537250: Marasmius oreades (Bolton) Fr.
2537418,Mycetinis scorodonius (Fr.) A.W.Wilson & Desjardin,SPECIES,ACCEPTED,Fungi,2537418: Mycetinis scorodonius (Fr.) A.W.Wilson & Desjardin
2537689,Megacollybia platyphylla (Pers.) Kotl. & Pouzar,SPECIES,ACCEPTED,Fungi,2537689: Megacollybia platyphylla (Pers.) Kotl. & Pouzar
2538088,Omphalotus olearius (DC.) Singer,SPECIES,ACCEPTED,Fungi,2538088: Omphalotus olearius (DC.) Singer
2538524,Hygrocybe conica (Schaeff.) P.Kumm.,SPECIES,ACCEPTED,Fungi,2538524: Hygrocybe conica (Schaeff.) P.Kumm.
2540761,Meripilus giganteus (Pers.) P.Karst.,SPECIES,ACCEPTED,Fungi,2540761: Meripilus giganteus (Pers.) P.Karst.
2541046,Rigidoporus sanguinolentus (Alb. & Schwein.) Donk,SPECIES,ACCEPTED,Fungi,2541046: Rigidoporus sanguinolentus (Alb. & Schwein.) Donk | 5244760: Poria sanguinolenta (Alb. & Schwein.) Cooke
2541441,Phanerochaete sordida (P.Karst.) J.Erikss. & Ryvarden,SPECIES,ACCEPTED,Fungi,2541441: Phanerochaete sordida (P.Karst.) J.Erikss. & Ryvarden
2541559,Efibula tuberculata (P.Karst.) Zmitr. & Spirin,SPECIES,ACCEPTED,Fungi,2541552: Phanerochaete tuberculata (P.Karst.) Parmasto
2541696,Ceriporia excelsa (S.Lundell) Parmasto,SPECIES,ACCEPTED,Fungi,2541696: Ceriporia excelsa (S.Lundell) Parmasto
2542118,Tubulicrinis subulatus (Bourdot & Galzin) Donk,SPECIES,ACCEPTED,Fungi,2542118: Tubulicrinis subulatus (Bourdot & Galzin) Donk
2542395,Fomitopsis pinicola (Sw.) P.Karst.,SPECIES,ACCEPTED,Fungi,2542395: Fomitopsis pinicola (Sw.) P.Karst.
2542703,Dacryobolus sudans (Alb. & Schwein.) Fr.,SPECIES,ACCEPTED,Fungi,2542703: Dacryobolus sudans (Alb. & Schwein.) Fr.
2542720,Climacocystis borealis (Fr.) Kotl. & Pouzar,SPECIES,ACCEPTED,Fungi,5245236: Polyporus borealis Fr.
2543487,Ischnoderma resinosum (Schrad.) P.Karst.,SPECIES,ACCEPTED,Fungi,2543487: Ischnoderma resinosum (Schrad.) P.Karst.
2543588,Gyrophanopsis polonensis (Bres.) Stalpers & P.K.Buchanan,SPECIES,ACCEPTED,Fungi,2543587: Hypochnicium polonense (Bres.) Å.Strid
2543824,Bjerkandera adusta (Willd.) P.Karst.,SPECIES,ACCEPTED,Fungi,2543824: Bjerkandera adusta (Willd.) P.Karst.
2544165,Hydnum rufescens Pers.,SPECIES,ACCEPTED,Fungi,2544165: Hydnum rufescens Pers.
2544300,Phlebia tremellosa (Schrad.) Nakasone & Burds.,SPECIES,ACCEPTED,Fungi,3292343: Merulius tremellosus Schrad.
2544313,Bulbillomyces farinosus (Bres.) Jülich,SPECIES,ACCEPTED,Fungi,2544313: Bulbillomyces farinosus (Bres.) Jülich
2544458,Mycoacia aurea (Fr.) J.Erikss. & Ryvarden,SPECIES,ACCEPTED,Fungi,2544458: Mycoacia aurea (Fr.) J.Erikss. & Ryvarden
2544912,Phlebia lilascens (Bourdot) J.Erikss. & Hjortstam,SPECIES,ACCEPTED,Fungi,2544912: Phlebia lilascens (Bourdot) J.Erikss. & Hjortstam
2544969,Phlebia subochracea (Alb. & Schwein.) J.Erikss. & Ryvarden,SPECIES,ACCEPTED,Fungi,2544969: Phlebia subochracea (Alb. & Schwein.) J.Erikss. & Ryvarden
2545011,Phlebia segregata (Bourdot & Galzin) Parmasto,SPECIES,ACCEPTED,Fungi,2545011: Phlebia segregata (Bourdot & Galzin) Parmasto
2545043,Phlebia rufa (Pers.) M.P.Christ.,SPECIES,ACCEPTED,Fungi,2545043: Phlebia rufa (Pers.) M.P.Christ.
